timestamp_dt,timestamp_timestamp,probability,utcOffset,surf_min,surf_max,surf_optimalScore,surf_plus,surf_humanRelation,surf_raw_min,surf_raw_max,power,swells_0_height,swells_0_period,swells_0_impact,swells_0_power,swells_0_direction,swells_0_directionMin,swells_0_optimalScore,swells_1_height,swells_1_period,swells_1_impact,swells_1_power,swells_1_direction,swells_1_directionMin,swells_1_optimalScore,swells_2_height,swells_2_period,swells_2_impact,swells_2_power,swells_2_direction,swells_2_directionMin,swells_2_optimalScore,swells_3_height,swells_3_period,swells_3_impact,swells_3_power,swells_3_direction,swells_3_directionMin,swells_3_optimalScore,swells_4_height,swells_4_period,swells_4_impact,swells_4_power,swells_4_direction,swells_4_directionMin,swells_4_optimalScore,swells_5_height,swells_5_period,swells_5_impact,swells_5_power,swells_5_direction,swells_5_directionMin,swells_5_optimalScore,speed,direction,directionType,gust,optimalScore,temperature,condition,pressure,spot_name,surf_quality,surf_rating
2024-10-28 22:00:00,1730152800,93.44444444444446,-7,4,5,2,False,Chest to head,4.36352,5.18373,93.12067,4.46194,7,0.4362,75.81719,276.67,266.51500000000004,0,1.21391,10,0.1114,3.01681,213.84,205.465,0,1.21391,16,0.1557,10.91011,220.38,211.935,0,0.52493,16,0.1264,1.68301,289.5,287.325,0,0.3937,12,0.0862,0.33574,288.8,286.195,0,0.72178,13,0.0842,1.35781,217.46,212.935,0,9.86791,284.42118,Onshore,12.82938,0,61.556,CLEAR,1014,Blacks,3.5,Fair
2024-10-29 01:00:00,1730163600,69.0,-7,4,6,2,False,Chest to overhead,5.18373,5.74147,178.4213,5.64304,7,0.5423,156.92709,277.41,266.04,0,1.27953,10,0.1201,3.49928,212.81,206.07,0,1.31234,16,0.1726,14.0826,221.27,212.515,0,0.72178,16,0.165,3.91233,289.44,287.155,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,10.21872,282.79109,Onshore,12.24623,0,60.242,MOSTLY_CLOUDY,1014,Blacks,4.0,Fair
2024-10-29 04:00:00,1730174400,80.55555555555557,-7,5,7,2,False,Head to 2ft overhead,6.20079,6.85696,299.9673,6.59449,8,0.582,276.43246,279.01,267.58,0,1.08268,10,0.0845,1.6956,210.39,204.33,0,1.47638,16,0.1733,17.76261,220.98,212.235,0,0.85302,14,0.1602,4.07663,289.61,287.595,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,12.53173,280.84912,Onshore,16.91145,0,62.276,NIGHT_LIGHT_RAIN,1014,Blacks,4.5,Good
2024-10-29 07:00:00,1730185200,100.0,-7,6,8,2,False,Overhead to well overhead,7.38189,8.39895,587.41913,8.2021,9,0.6417,568.64593,280.69,269.605,0,1.01706,9,0.0704,1.11398,210.66,204.41,0,1.44357,16,0.1529,14.77836,220.98,212.205,0,0.7874,14,0.135,2.88086,289.29,287.045,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,13.70831,293.0547,Onshore,17.49461,0,60.926,NIGHT_OVERCAST,1013,Blacks,5.0,Good
2024-10-29 10:00:00,1730196000,96.66666666666669,-7,6,8,2,False,Overhead to well overhead,7.25066,8.26772,574.81831,8.26772,8,0.6385,556.1175,283.38,271.785,0,0.88583,9,0.064,0.82111,209.12,202.95,0,1.44357,16,0.1514,14.12412,220.84,212.03,0,0.0,0,0.0,0.0,0.0,0.0,0,0.88583,13,0.1462,3.75558,289.27,286.92,0,0.0,0,0.0,0.0,0.0,0.0,0,11.82643,296.62231,Onshore,13.21815,0,60.44,NIGHT_DRIZZLE,1013,Blacks,5.0,Good
2024-10-29 13:00:00,1730206800,93.33333333333331,-7,6,8,2,False,Overhead to well overhead,6.59449,7.57874,373.34408,6.92257,8,0.6183,355.30219,281.64,270.305,0,0.7874,9,0.0629,0.56952,209.32,202.59,0,1.44357,15,0.1648,14.12519,220.48,211.615,0,0.0,0,0.0,0.0,0.0,0.0,0,0.85302,13,0.154,3.34718,289.68,287.42,0,0.0,0,0.0,0.0,0.0,0.0,0,12.81674,299.29818,Onshore,15.55076,0,59.594,NIGHT_CLOUDY,1014,Blacks,5.0,Good
2024-10-29 16:00:00,1730217600,93.33333333333331,-7,5,7,2,False,Head to 2ft overhead,6.2336,7.25066,330.21195,6.43045,8,0.6172,312.86558,281.13,270.71,0,0.75459,9,0.0627,0.49607,209.22,202.415,0,1.44357,15,0.1707,14.18624,219.82,211.175,0,0.0,0,0.0,0.0,0.0,0.0,0,0.7874,13,0.1494,2.66406,289.74,287.435,0,0.0,0,0.0,0.0,0.0,0.0,0,9.92342,321.87353,Onshore,12.24623,0,59.72,CLEAR,1015,Blacks,4.5,Good
2024-10-29 19:00:00,1730228400,53.33333333333334,-7,4,6,2,False,Chest to overhead,4.6916,5.67585,229.8117,5.38058,8,0.6017,213.54403,280.95,270.58,0,0.68898,8,0.0633,0.38746,208.14,201.28,0,1.37795,15,0.181,13.57641,218.94,210.615,0,0.0,0,0.0,0.0,0.0,0.0,0,0.72178,13,0.154,2.3038,289.45,287.255,0,0.0,0,0.0,0.0,0.0,0.0,0,6.53558,308.16958,Onshore,7.38661,0,60.836,MOSTLY_CLOUDY,1016,Blacks,4.0,Fair
2024-10-29 22:00:00,1730239200,100.0,-7,4,5,2,False,Chest to head,4.00262,5.01969,167.54173,4.59318,8,0.5859,150.42351,279.36,268.825,0,0.62336,8,0.055,0.26391,206.92,199.995,0,1.37795,15,0.1975,14.69351,218.76,210.445,0,0.0,0,0.0,0.0,0.0,0.0,0,0.68898,12,0.1616,2.1608,289.43,287.21,0,0.0,0,0.0,0.0,0.0,0.0,0,8.21471,290.2716,Onshore,8.35853,0,60.65596,CLEAR,1015,Blacks,3.5,Fair
2024-10-30 01:00:00,1730250000,100.0,-7,3,4,2,True,Waist to shoulder,3.37927,4.36352,85.67999,3.5105,8,0.4504,66.23004,286.83,281.265,0,0.62336,8,0.0592,0.27516,208.76,200.92,0,1.37795,15,0.1859,13.69874,218.19,210.245,0,1.83727,6,0.2083,5.07176,245.73,236.45,0,0.0,0,0.0,0.0,0.0,0.0,0,0.29528,16,0.0962,0.40429,288.61,286.485,0,4.4619,280.8555,Onshore,5.24838,2,61.70004,CLEAR,1015,Blacks,3.0,Fair
2024-10-30 04:00:00,1730260800,100.0,-7,3,4,2,False,Waist to chest,3.44488,3.96982,69.74336,3.08399,8,0.4242,50.91726,286.17,280.985,0,0.45932,8,0.0587,0.14055,217.7,212.305,0,1.37795,14,0.1898,13.77603,217.51,209.81,0,1.73885,6,0.2026,4.27922,245.64,236.335,0,0.32808,8,0.0158,0.01886,191.33,187.13,0,0.36089,15,0.109,0.61144,288.69,286.455,0,1.60891,239.33572,Onshore,2.527,2,62.312,NIGHT_CLEAR,1017,Blacks,3.0,Fair
2024-10-28 07:00:00,1730098800,100.0,-7,3,4,0,False,Waist to chest,3.14961,3.77297,79.55888,2.49344,11,0.1673,23.36475,200.45,193.52,0,1.9685,9,0.4146,24.89922,285.67,281.46500000000003,0,1.54199,18,0.2169,29.39083,212.21,206.87,0,1.1811,6,0.2012,1.90408,254.2,247.65,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2.82056,190.50956,Cross-shore,3.49892,2,61.862,NIGHT_OVERCAST,1014,Horseshoe,2.0,Poor
2024-10-28 10:00:00,1730109600,96.66666666666669,-7,3,4,0,False,Waist to chest,3.14961,3.77297,78.88532,2.42782,11,0.1491,19.42262,200.27,193.505,0,2.03412,9,0.3807,22.39132,285.76,281.12,0,1.5748,18,0.2323,32.60885,212.59,207.105,0,1.41076,7,0.2379,4.46253,258.13,251.045,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3.10321,205.39308,Onshore,3.69331,2,61.178,NIGHT_MOSTLY_CLOUDY,1014,Horseshoe,2.0,Poor
2024-10-28 13:00:00,1730120400,100.0,-7,2,3,0,True,Thigh to stomach,2.39501,3.41207,76.80584,2.46063,11,0.1298,17.08577,202.17,195.05,0,3.21522,7,0.4218,40.30053,277.97,269.52500000000003,0,1.37795,17,0.1557,16.48765,210.44,204.625,0,1.08268,8,0.1675,2.16111,257.3,253.52,0,0.52493,11,0.1252,0.77078,291.31,289.03000000000003,0,0.0,0,0.0,0.0,0.0,0.0,0,2.23488,155.14408,Cross-shore,2.33261,2,60.566,NIGHT_OVERCAST,1015,Horseshoe,1.5,Poor
2024-10-28 16:00:00,1730131200,100.0,-7,2,3,0,True,Thigh to stomach,2.42782,3.44488,55.90111,2.00131,11,0.0725,6.01595,197.28,190.87,0,2.75591,7,0.3374,21.92183,288.47,284.5,0,1.44357,17,0.1435,14.95099,210.6,205.2,0,2.03412,6,0.2307,6.95116,254.46,247.14,0,1.21391,13,0.1262,5.73865,214.07,209.955,0,0.26247,17,0.0897,0.32253,292.18,289.935,0,4.6048,177.46097,Cross-shore,6.60907,2,62.312,OVERCAST,1016,Horseshoe,1.5,Poor
2024-10-28 19:00:00,1730142000,93.44444444444446,-7,2,3,0,True,Thigh to stomach,3.01837,3.64173,71.06926,1.9685,10,0.0899,6.71182,197.75,191.225,0,3.34646,7,0.3739,39.02653,285.83,279.86,0,1.5748,16,0.1423,16.92704,209.85,204.605,0,1.87008,6,0.1847,3.83955,248.22,240.83,0,1.08268,13,0.1075,3.90047,215.06,211.16,0,0.36089,17,0.1017,0.66385,291.64,289.285,0,7.44668,265.61467,Onshore,9.91361,0,63.24796,OVERCAST,1015,Horseshoe,1.5,Poor
2024-10-28 22:00:00,1730152800,87.0,-7,3,4,0,True,Waist to shoulder,3.24803,4.26509,121.8587,2.06693,10,0.0868,6.78779,201.66,194.41,0,4.85564,7,0.4511,91.25077,278.14,267.31,0,1.73885,16,0.1449,20.83326,209.62,204.46,0,0.3937,16,0.0936,0.70881,261.01,257.04,0,0.49213,12,0.1003,0.64306,290.98,289.135,0,0.52493,16,0.1234,1.63501,292.0,289.6,0,9.63856,286.81356,Onshore,13.99569,0,62.474,CLEAR,1014,Horseshoe,2.0,Poor
2024-10-29 01:00:00,1730163600,48.0,-7,4,5,2,False,Chest to head,4.33071,5.05249,203.43407,1.80446,10,0.0911,5.36481,204.35,197.8,0,6.00394,7,0.4993,165.88036,279.05,267.08,0,1.9357,16,0.1478,26.20364,209.54,204.39,0,0.62336,9,0.0,0.0,176.64,174.22,0,0.49213,16,0.1024,1.19688,261.34,257.395,0,0.82021,16,0.1594,4.78838,291.79,289.47,0,9.94502,285.2287,Onshore,12.05184,0,60.368,MOSTLY_CLOUDY,1014,Horseshoe,3.5,Fair
2024-10-29 04:00:00,1730174400,83.33333333333334,-7,4,6,2,False,Chest to overhead,5.28215,5.61024,335.19549,1.5748,10,0.0598,2.62863,202.11,195.375,0,7.05381,8,0.5417,297.43151,280.53,268.55999999999995,0,2.06693,16,0.1439,28.90846,210.12,204.88,0,0.55774,9,0.0,0.0,175.48,172.89499999999998,0,0.52493,16,0.0992,1.31113,262.12,258.18,0,0.95144,14,0.1555,4.91576,291.44,289.25,0,12.00982,280.66541,Onshore,17.10584,0,61.538,NIGHT_OVERCAST,1014,Horseshoe,4.0,Fair
2024-10-29 07:00:00,1730185200,93.33333333333331,-7,6,8,2,False,Overhead to well overhead,7.18504,7.93963,631.34058,1.11549,10,0.0588,1.24475,211.35,207.21,0,8.79265,9,0.5856,600.566,282.61,270.95500000000004,0,2.03412,16,0.1245,23.8628,209.74,204.59,0,1.01706,9,0.0051,0.08052,183.32,178.945,0,0.52493,16,0.0875,1.16793,260.57,257.025,0,0.98425,13,0.1385,4.41858,291.51,289.485,0,13.22843,293.11582,Onshore,17.30022,0,59.9,NIGHT_OVERCAST,1013,Horseshoe,5.0,Good
2024-10-29 10:00:00,1730196000,96.66666666666669,-7,5,7,2,False,Head to 2ft overhead,6.43045,7.44751,574.68241,0.98425,9,0.0533,0.81595,212.42,208.245,0,8.5958,8,0.5824,545.69261,285.7,273.39,0,2.00131,16,0.1243,22.14547,209.68,204.53,0,0.91864,9,0.0047,0.05386,183.09,178.64,0,0.55774,16,0.0933,1.38696,261.03,257.595,0,0.98425,14,0.1421,4.58756,291.37,289.21500000000003,0,11.53659,299.43125,Onshore,16.91145,0,59.54,NIGHT_OVERCAST,1013,Horseshoe,4.5,Good
2024-10-29 13:00:00,1730206800,93.33333333333331,-7,4,6,2,True,Chest to 1ft overhead,5.38058,6.39764,386.87707,0.75459,9,0.0537,0.45759,212.53,209.005,0,7.28346,8,0.5612,356.99106,284.19,272.115,0,2.06693,15,0.1367,23.8927,209.17,204.085,0,0.88583,9,0.0051,0.05676,183.11,178.55,0,0.49213,16,0.093,1.06838,261.35,257.95000000000005,0,0.95144,13,0.1504,4.41058,291.03,288.445,0,12.37795,300.96766,Onshore,18.8553,0,58.244,NIGHT_OVERCAST,1014,Horseshoe,4.0,Fair
2024-10-29 16:00:00,1730217600,96.66666666666669,-7,4,6,2,False,Chest to overhead,5.24934,6.2336,342.54882,0.68898,9,0.0544,0.37291,213.53,209.58,0,6.66011,8,0.5834,318.00712,283.33,272.2,0,1.87008,15,0.1377,19.28289,208.3,203.235,0,0.82021,8,0.0,0.0,182.11,177.9,0,0.7874,12,0.0706,1.16261,212.65,207.675,0,0.88583,13,0.154,3.72329,291.4,289.11,0,9.67029,320.08871,Onshore,12.44061,0,59.522,MOSTLY_CLOUDY,1015,Horseshoe,4.0,Fair
2024-10-29 19:00:00,1730228400,93.33333333333331,-7,4,5,2,False,Chest to head,4.49475,5.479,257.58066,0.65617,9,0.0536,0.32731,211.1,206.195,0,5.51181,8,0.6059,226.75411,282.59,271.525,0,2.00131,15,0.1718,27.21951,208.41,203.35,0,0.55774,8,0.0,0.0,182.1,178.42,0,0.42651,10,0.0,0.0,177.42,173.92999999999998,0,0.82021,13,0.1687,3.27973,291.36,289.055,0,6.89889,310.13692,Onshore,7.581,0,63.338,MOSTLY_CLOUDY,1015,Horseshoe,3.5,Fair
2024-10-29 22:00:00,1730239200,76.66666666666667,-7,4,5,2,False,Chest to head,4.23228,5.05249,187.42176,0.55774,8,0.0575,0.22682,217.25,213.29,0,4.6916,8,0.5826,156.43762,280.7,269.63,0,1.9685,15,0.1838,27.98286,208.5,203.335,0,0.65617,8,0.0055,0.02931,186.36,181.59,0,0.3937,10,0.0,0.0,176.19,173.11,0,0.75459,12,0.1706,2.74515,291.16,288.8,0,8.27299,293.45766,Onshore,8.27299,0,63.87796,CLEAR,1015,Horseshoe,3.5,Fair
2024-10-30 01:00:00,1730250000,100.0,-7,2,3,0,True,Thigh to stomach,3.01837,3.60892,132.10444,0.49213,8,0.0529,0.15706,217.21,213.075,0,4.10105,8,0.5296,102.37668,279.3,268.21000000000004,0,1.9685,15,0.1867,28.07692,208.4,203.285,0,0.72178,10,0.0065,0.05725,182.73,177.99499999999998,0,0.32808,15,0.0974,0.43582,262.17,258.21000000000004,0,0.42651,15,0.1269,1.00071,291.52,289.12,0,4.51274,282.74843,Onshore,5.24838,2,60.99804,CLEAR,1015,Horseshoe,1.5,Poor
2024-10-30 04:00:00,1730260800,100.0,-7,3,4,0,False,Waist to chest,3.31365,3.96982,127.47532,0.45932,8,0.0652,0.16292,218.29,214.005,0,3.70735,8,0.5778,94.29171,277.71,266.73,0,1.9685,14,0.2168,32.0694,208.38,203.275,0,0.68898,9,0.0,0.0,182.2,177.54999999999998,0,0.0,0,0.0,0.0,0.0,0.0,0,0.3937,15,0.1403,0.95129,291.34,289.03,0,1.6789,239.20946,Onshore,2.13823,2,60.386,NIGHT_CLEAR,1017,Horseshoe,2.0,Poor
2024-10-28 07:00:00,1730098800,100.0,-7,3,4,2,False,Waist to chest,3.04659,3.88091,91.01179,2.49344,11,0.2517,35.15187,200.45,193.52,0,1.9685,9,0.3184,19.12183,285.67,281.46500000000003,0,1.54199,18,0.2592,35.12265,212.21,206.87,1,1.1811,6,0.1707,1.61544,254.2,247.65,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,2.82056,190.50956,Cross-shore,3.49892,2,61.862,NIGHT_OVERCAST,1014,Windansea,3.0,Fair
2024-10-28 10:00:00,1730109600,96.66666666666669,-7,3,4,2,False,Waist to chest,3.14961,3.77297,88.86804,2.42782,11,0.2303,30.00019,200.27,193.505,0,2.03412,9,0.3003,17.6625,285.76,281.12,0,1.5748,18,0.2664,37.3956,212.59,207.105,1,1.41076,7,0.2031,3.80975,258.13,251.045,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,3.10321,205.39308,Onshore,3.69331,2,61.178,NIGHT_MOSTLY_CLOUDY,1014,Windansea,3.0,Fair
2024-10-28 13:00:00,1730120400,100.0,-7,2,3,2,True,Thigh to stomach,2.39501,3.41207,83.64254,2.46063,11,0.2063,27.15558,202.17,195.05,0,3.21522,7,0.3468,33.13472,277.97,269.52500000000003,0,1.37795,17,0.1964,20.79753,210.44,204.625,0,1.08268,8,0.1501,1.93661,257.3,253.52,0,0.52493,11,0.1004,0.6181,291.31,289.03000000000003,0,0.0,0,0.0,0.0,0.0,0.0,0,2.23488,155.14408,Cross-shore,2.33261,2,60.566,NIGHT_OVERCAST,1015,Windansea,2.5,Fair
2024-10-28 16:00:00,1730131200,100.0,-7,2,3,2,True,Thigh to stomach,2.42782,3.44488,60.13001,2.00131,11,0.1378,11.43445,197.28,190.87,0,2.75591,7,0.2645,17.18531,288.47,284.5,0,1.44357,17,0.1777,18.51422,210.6,205.2,0,2.03412,6,0.2026,6.10448,254.46,247.14,0,1.21391,13,0.1459,6.63446,214.07,209.955,0,0.26247,17,0.0715,0.25709,292.18,289.935,0,4.6048,177.46097,Cross-shore,6.60907,2,62.312,OVERCAST,1016,Windansea,2.5,Fair
2024-10-28 19:00:00,1730142000,93.44444444444446,-7,2,3,2,True,Thigh to stomach,3.01837,3.64173,72.06347,1.9685,10,0.1422,10.61648,197.75,191.225,0,3.34646,7,0.302,31.52183,285.83,279.86,0,1.5748,16,0.1791,21.30452,209.85,204.605,0,1.87008,6,0.1685,3.50279,248.22,240.83,0,1.08268,13,0.1263,4.5826,215.06,211.16,0,0.36089,17,0.082,0.53525,291.64,289.285,0,7.44668,265.61467,Onshore,9.91361,0,63.24796,OVERCAST,1015,Windansea,2.5,Fair
2024-10-28 22:00:00,1730152800,87.0,-7,3,4,2,True,Waist to shoulder,3.24803,4.26509,120.05525,2.06693,10,0.1445,11.29995,201.66,194.41,0,4.85564,7,0.3885,78.58772,278.14,267.31,0,1.73885,16,0.1919,27.59077,209.62,204.46,1,0.3937,16,0.0865,0.65504,261.01,257.04,0,0.49213,12,0.0842,0.53983,290.98,289.135,0,0.52493,16,0.1043,1.38194,292.0,289.6,0,9.63856,286.81356,Onshore,13.99569,0,62.474,CLEAR,1014,Windansea,3.0,Fair
2024-10-29 01:00:00,1730163600,48.0,-7,4,5,2,False,Chest to head,4.33071,5.05249,189.51392,1.80446,10,0.132,7.77338,204.35,197.8,0,6.00394,7,0.4275,142.02655,279.05,267.08,0,1.9357,16,0.1946,34.50086,209.54,204.39,1,0.62336,9,0.0183,0.10408,176.64,174.22,0,0.49213,16,0.094,1.0987,261.34,257.395,0,0.82021,16,0.1335,4.01035,291.79,289.47,0,9.94502,285.2287,Onshore,12.05184,0,60.368,MOSTLY_CLOUDY,1014,Windansea,3.5,Fair
2024-10-29 04:00:00,1730174400,83.33333333333334,-7,4,6,2,False,Chest to overhead,5.28215,5.61024,305.86451,1.5748,10,0.1,4.3957,202.11,195.375,0,7.05381,8,0.469,257.51408,280.53,268.55999999999995,0,2.06693,16,0.1917,38.51114,210.12,204.88,1,0.55774,9,0.0158,0.07372,175.48,172.89499999999998,0,0.52493,16,0.092,1.21597,262.12,258.18,0,0.95144,14,0.1314,4.1539,291.44,289.25,0,12.00982,280.66541,Onshore,17.10584,0,61.538,NIGHT_OVERCAST,1014,Windansea,4.0,Fair
2024-10-29 07:00:00,1730185200,93.33333333333331,-7,6,8,2,False,Overhead to well overhead,7.18504,7.93963,562.44295,1.11549,10,0.08,1.69353,211.35,207.21,0,8.79265,9,0.5098,522.8288,282.61,270.95500000000004,0,2.03412,16,0.169,32.39207,209.74,204.59,1,1.01706,9,0.0393,0.62051,183.32,178.945,0,0.52493,16,0.0828,1.10519,260.57,257.025,0,0.98425,13,0.1192,3.80285,291.51,289.485,0,13.22843,293.11582,Onshore,17.30022,0,59.9,NIGHT_OVERCAST,1013,Windansea,5.0,Good
2024-10-29 10:00:00,1730196000,96.66666666666669,-7,5,7,2,False,Head to 2ft overhead,6.43045,7.44751,514.60684,0.98425,9,0.0729,1.11599,212.42,208.245,0,8.5958,8,0.5097,477.57473,285.7,273.39,0,2.00131,16,0.1696,30.21618,209.68,204.53,1,0.91864,9,0.0361,0.41365,183.09,178.64,0,0.55774,16,0.0887,1.31858,261.03,257.595,0,0.98425,14,0.1229,3.96771,291.37,289.21500000000003,0,11.53659,299.43125,Onshore,16.91145,0,59.54,NIGHT_OVERCAST,1013,Windansea,4.5,Good
2024-10-29 13:00:00,1730206800,93.33333333333331,-7,4,6,2,True,Chest to 1ft overhead,5.38058,6.39764,349.59117,0.75459,9,0.0681,0.5803,212.53,209.005,0,7.28346,8,0.4893,311.25397,284.19,272.115,0,2.06693,15,0.186,32.50946,209.17,204.085,1,0.88583,9,0.0388,0.43181,183.11,178.55,0,0.49213,16,0.0881,1.01209,261.35,257.95000000000005,0,0.95144,13,0.1297,3.80354,291.03,288.445,0,12.37795,300.96766,Onshore,18.8553,0,58.244,NIGHT_OVERCAST,1014,Windansea,4.0,Fair
2024-10-29 16:00:00,1730217600,96.66666666666669,-7,4,6,2,False,Chest to overhead,5.24934,6.2336,303.35389,0.68898,9,0.0678,0.46477,213.53,209.58,0,6.66011,8,0.4995,272.27383,283.33,272.2,0,1.87008,15,0.1839,25.75253,208.3,203.235,1,0.82021,8,0.0305,0.26333,182.11,177.9,0,0.7874,12,0.088,1.44914,212.65,207.675,0,0.88583,13,0.1303,3.15029,291.4,289.11,0,9.67029,320.08871,Onshore,12.44061,0,59.522,MOSTLY_CLOUDY,1015,Windansea,4.0,Fair
2024-10-29 19:00:00,1730228400,93.33333333333331,-7,4,5,2,False,Chest to head,4.49475,5.479,232.27007,0.65617,9,0.0713,0.43539,211.1,206.195,0,5.51181,8,0.5152,192.81023,282.59,271.525,0,2.00131,15,0.2279,36.10784,208.41,203.35,1,0.55774,8,0.0263,0.10029,182.1,178.42,0,0.42651,10,0.0175,0.05956,177.42,173.92999999999998,0,0.82021,13,0.1418,2.75676,291.36,289.055,0,6.89889,310.13692,Onshore,7.581,0,63.338,MOSTLY_CLOUDY,1015,Windansea,3.5,Fair
2024-10-29 22:00:00,1730239200,76.66666666666667,-7,4,5,2,False,Chest to head,4.23228,5.05249,171.50694,0.55774,8,0.0698,0.27535,217.25,213.29,0,4.6916,8,0.4926,132.27115,280.7,269.63,0,1.9685,15,0.2393,36.43253,208.5,203.335,1,0.65617,8,0.0399,0.21266,186.36,181.59,0,0.3937,10,0.0177,0.05123,176.19,173.11,0,0.75459,12,0.1407,2.26402,291.16,288.8,0,8.27299,293.45766,Onshore,8.27299,0,63.87796,CLEAR,1015,Windansea,3.5,Fair
2024-10-30 01:00:00,1730250000,100.0,-7,2,3,2,True,Thigh to stomach,3.01837,3.60892,125.44753,0.49213,8,0.0645,0.1915,217.21,213.075,0,4.10105,8,0.4496,86.91192,279.3,268.21000000000004,0,1.9685,15,0.244,36.69399,208.4,203.285,1,0.72178,10,0.0477,0.42015,182.73,177.99499999999998,0,0.32808,15,0.0886,0.39644,262.17,258.21000000000004,0,0.42651,15,0.1057,0.83353,291.52,289.12,0,4.51274,282.74843,Onshore,5.24838,2,60.99804,CLEAR,1015,Windansea,2.5,Fair
2024-10-30 04:00:00,1730260800,100.0,-7,3,4,2,False,Waist to chest,3.31365,3.96982,122.33993,0.45932,8,0.0745,0.18615,218.29,214.005,0,3.70735,8,0.4869,79.45766,277.71,266.73,0,1.9685,14,0.2813,41.61035,208.38,203.275,1,0.68898,9,0.0413,0.29924,182.2,177.54999999999998,0,0.0,0,0.0,0.0,0.0,0.0,0,0.3937,15,0.116,0.78653,291.34,289.03,0,1.6789,239.20946,Onshore,2.13823,2,60.386,NIGHT_CLEAR,1017,Windansea,3.0,Fair
